muni,restrict_sf_permit,restrict_mf_permit,limit_sf_units,limit_mf_units,limit_mf_dwellings,limit_mf_dwelling_units,min_lot_size,max_density,open_space,inclusionary,council_nz,planning_nz,countybrd_nz,pubhlth_nz,site_plan_nz,env_rev_nz,council_rz,planning_rz,zoning_rz,countybrd_rz,countyzone_rz,townmeet_rz,env_rev_rz,adu,half_acre_less,half_acre_more,one_acre_more,two_acre_more,max_den_cat1,max_den_cat2,max_den_cat3,max_den_cat4,max_den_cat5,height_ft_median,height_ft_mode,height_st_median,height_st_mode,parking_median,parking_mode,mf per,timestamp
NY_Elmira,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,35.0,3.0,3.0,1.0,1.0,0.4285714285714285,2024-06-28 17:21:53
NY_MassenaVillage,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,2.0,2.0,0.3333333333333333,2024-06-28 17:20:51
OH_Cortland,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,2.0,0.3333333333333333,2024-06-28 17:18:22
OH_Gahanna,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,15.0,2.0,2.0,2.0,2.0,0.125,2024-06-28 17:17:59
OH_YellowSprings,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,22.0,24.0,,,1.25,1.0,0.6,2024-06-28 17:14:37
OK_Piedmont,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,1.0,35.0,35.0,,,2.0,1.0,0.1176470588235294,2024-06-28 17:13:33
OR_NorthBend,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,1.0,1.0,1.5,1.0,0.7142857142857143,2024-06-28 17:12:05
PA_NorthHuntingdon,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,1.0,1.0,0.0,1.0,1.0,27.5,10.0,2.0,0.5,1.0,1.0,0.5,2024-06-28 17:07:02
PA_York,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,45.0,,,2.0,1.0,0.25,2024-06-28 17:04:10
RI_WestGreenwich,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,40.0,40.0,4.0,4.0,2.0,2.0,0.0,2024-06-28 17:03:34
SC_Seneca,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,3.0,3.0,2.0,2.0,0.5384615384615384,2024-06-28 17:02:39
TN_Franklin,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0.0,1.0,0.0,1.0,1.0,0.0,60.0,600.0,2.0,2.0,3.0,1.0,0.4444444444444444,2024-06-28 17:01:30
TX_CollegeStation,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,2.0,2.0,2.0,1.0,0.4285714285714285,2024-06-28 16:59:15
TX_Crockett,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,5.0,10.0,0.5,2024-06-28 16:59:02
TX_LaPorte,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0.0,1.0,0.0,1.0,1.0,1.0,35.0,45.0,2.0,3.0,2.0,1.0,0.6,2024-06-28 16:57:10
TX_SanJuan,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,60.0,42.0,10.0,10.0,1.0,1.0,0.6666666666666666,2024-06-28 16:55:05
WA_Kent,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,3.0,4.0,1.0,1.0,0.4736842105263157,2024-06-28 16:48:59
WA_Snohomish,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,45.0,3.0,2.0,2.0,1.0,1.0,2024-06-28 16:47:59
WI_Grafton,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1.0,1.0,1.0,1.0,0.0,1.0,27.0,30.0,0.0,0.0,1.0,0.5,0.1333333333333333,2024-06-28 16:46:26
WI_MiddletonTown,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,35.0,32.0,2.5,0.5,1.0,1.0,0.1818181818181818,2024-06-28 16:45:01
AZ_OroValley,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,20.0,20.0,1.0,1.0,2.0,1.0,0.3,2024-06-28 18:24:08
CA_SanFrancisco02,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0.0,1.0,0.0,1.0,1.0,1.0,40.0,40.0,2.0,1.0,1.0,1.0,0.8125,2024-07-01 00:24:23
CO_Sheridan,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,50.0,2.0,2.0,2.0,1.0,0.6666666666666666,2024-06-28 18:13:31
FL_StPetersburg,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,15.0,10.0,2.0,1.0,2.0,1.0,0.5833333333333334,2024-06-28 18:07:11
GA_SocialCircle,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,5.0,5.0,2.0,2.0,0.125,2024-06-28 18:04:55
IA_Carroll,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,,,3.25,2.5,2.0,2.0,0.125,2024-06-28 18:04:03
IA_CharlesCity,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,3.0,3.0,2.0,2.0,0.6,2024-06-28 18:03:55
IA_Garner,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,45.0,45.0,31.5,62.0,2.0,2.0,0.0,2024-06-28 18:03:25
IL_Moline,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,19.5,12.0,3.5,2.0,1.5,1.0,0.625,2024-06-28 17:57:42
IN_Chandler,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,75.0,50.0,1.75,2.5,2.0,2.0,0.5555555555555556,2024-06-28 17:54:39
MA_Abington,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,1.0,1.0,0.0,2024-06-28 17:49:59
MA_Maynard,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0.0,1.0,1.0,1.0,1.0,0.0,90.0,45.0,2.0,2.0,2.0,1.0,0.5,2024-06-28 17:48:49
MD_Chestertown,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,60.0,60.0,2.0,2.0,1.25,1.0,0.2222222222222222,2024-06-28 17:47:35
MD_Greenbelt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,36.0,36.0,3.0,2.0,4.0,1.0,0.4516129032258064,2024-06-28 17:47:28
ME_Turner,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,1.0,1.0,1.0,0.0,0.0,20.0,20.0,,,2.0,2.0,,2024-06-28 17:45:51
MI_Marshall,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,40.0,50.0,2.75,2.5,2.5,1.0,0.75,2024-06-28 17:43:19
MI_SpringLakeVillage,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,25.0,,,2.0,2.0,0.6666666666666666,2024-06-28 17:41:48
MN_Delano,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,35.0,3.0,3.0,1.0,1.0,0.1111111111111111,2024-06-28 17:39:59
MN_RedWing,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,22.0,10.0,7.0,9.0,2.0,2.0,0.4666666666666667,2024-06-28 17:37:46
MO_Boonville,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,47.5,60.0,6.5,8.0,1.0,1.0,0.3333333333333333,2024-06-28 17:36:26
MT_Lewistown,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,25.0,25.0,1.75,1.5,1.5,1.0,0.2857142857142857,2024-06-28 17:32:40
NE_Sidney,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1.0,1.0,1.0,0.0,0.0,1.0,75.0,75.0,,,1.0,1.0,0.4,2024-06-28 17:29:04
NJ_Orange,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,2.0,2.0,1.0,1.0,0.7,2024-06-28 17:25:11
NY_Buffalo,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0.0,1.0,0.0,1.0,1.0,1.0,27.0,15.0,3.0,3.0,7.0,7.0,0.0,2024-06-28 17:22:12
NY_Hudson,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,3.0,5.0,1.0,1.0,0.5555555555555556,2024-06-28 17:21:23
NY_Lindenhurst,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,26.0,2.0,2.0,2.0,2.0,0.0,2024-06-28 17:21:02
NY_Oswego,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,12.0,2.0,3.0,3.0,2.0,0.0,2024-06-28 17:20:22
OH_Miamisburg,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,0.0,1.0,35.0,45.0,4.0,4.0,2.0,1.0,0.5,2024-06-28 17:16:58
OH_Oxford,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,2.0,2.0,2.0,1.0,0.25,2024-06-28 17:16:11
OH_Pierce,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,2.0,2.0,1.0,1.0,0.5555555555555556,2024-06-28 17:15:58
OH_WestCarrollton,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,2.5,4.0,2.0,1.0,0.3,2024-06-28 17:14:52
PA_WestHazleton,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,30.0,2.5,2.5,1.0,1.0,0.3333333333333333,2024-06-28 17:04:42
SD_Lead,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,2024-06-28 17:02:15
TX_Helotes,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,0.0,0.0,40.0,35.0,2.0,2.0,2.0,2.0,0.0,2024-06-28 16:57:50
TX_Sinton,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,5.0,5.0,0.25,2024-06-28 16:54:41
UT_SouthJordan,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,52.5,70.0,3.0,3.0,4.0,3.0,0.25,2024-06-28 16:52:38
VA_Hillsville,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,35.0,,,2.0,2.0,1.0,2024-06-28 16:51:17
WA_Vancouver,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,1.0,1.0,1.0,1.0,0.4444444444444444,2024-06-28 16:47:45
WI_DePere,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,17.5,25.0,2.0,1.0,2.0,1.0,0.5,2024-06-28 16:46:51
WI_Portage,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,40.0,,,1.0,1.0,0.2727272727272727,2024-06-28 16:44:12
WI_Prescott,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,25.0,35.0,0.5,0.5,1.0,1.0,0.4285714285714285,2024-06-28 16:44:03
WI_Waunakee,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,4.0,10.5,2.0,2.0,0.3333333333333333,2024-06-28 16:43:19
CA_Benicia,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,17.0,10.0,2.0,2.0,2.0,1.0,0.3,2024-06-28 18:22:44
CA_BigBearLake,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,14.0,14.0,,,2.0,1.0,0.3,2024-06-28 18:22:38
CA_Greenfield,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,65.0,2.5,2.0,1.0,1.0,0.6,2024-06-28 18:20:19
CA_HermosaBeach,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,2.0,2.0,1.0,1.0,0.5,2024-06-28 18:20:05
CA_Kingsburg,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,,,1.0,1.0,0.3333333333333333,2024-06-28 18:19:49
CA_Norco,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0.0,1.0,0.0,0.0,1.0,1.0,35.0,35.0,2.25,2.5,2.0,2.0,0.2,2024-06-28 18:18:11
CT_Greenwich,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,0.0,37.0,35.0,2.5,2.5,1.0,1.0,0.6,2024-06-28 18:12:18
CT_GrotonBorough,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,35.0,,,3.0,7.1,0.6,2024-06-28 18:12:13
CT_Shelton,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,30.0,30.0,2.0,2.0,2.0,2.0,0.5,2024-06-28 18:11:37
GA_Metter,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,3.0,3.0,1.75,2.0,0.2,2024-06-28 18:05:25
GA_Tyrone,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,35.0,35.0,,,2.0,3.0,0.25,2024-06-28 18:04:40
IA_Indianola,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,1.0,0.0,72.5,65.0,3.0,1.0,2.0,2.0,0.375,2024-06-28 18:03:15
IA_Waukee,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,0.0,14.0,14.0,2.0,1.0,2.0,2.0,0.4666666666666667,2024-06-28 18:02:29
IL_Geneva,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,2.5,3.0,2.0,1.0,0.1538461538461538,2024-06-28 17:59:52
IL_Godfrey,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,40.0,40.0,2.0,2.0,2.0,1.0,0.1538461538461538,2024-06-28 17:59:34
IL_ParkRidge,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,1.0,35.0,35.0,5.0,10.5,2.0,2.0,0.5555555555555556,2024-06-28 17:56:48
IL_Plano,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0.0,1.0,1.0,1.0,0.0,0.0,12.0,10.0,2.5,2.0,1.5,1.0,0.2105263157894736,2024-06-28 17:56:39
IN_NewCastle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,1.0,0.0,35.0,35.0,,,1.0,1.0,0.5714285714285714,2024-06-28 17:53:48
KY_Dayton,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,0.0,0.0,40.0,40.0,,,1.75,1.0,0.4705882352941176,2024-06-28 17:51:33
MI_Detroit,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,0.0,1.0,1.0,0.0,35.0,15.0,2.0,2.0,1.0,1.0,0.75,2024-06-28 17:44:55
MN_Shoreview,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,35.0,35.0,2.0,2.0,2.0,2.0,0.75,2024-06-28 17:37:23
MO_Clayton,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,60.0,45.0,3.0,3.0,1.0,1.0,0.3,2024-06-28 17:36:00
MO_StJames,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,35.0,2.0,1.0,1.0,1.0,0.0,2024-06-28 17:34:01
NC_Hickory,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,17.5,15.0,2.5,3.0,1.0,1.0,0.5714285714285714,2024-06-28 17:31:42
NC_Morehead,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,1.0,42.5,20.0,1.0,1.0,2.0,2.0,0.3846153846153846,2024-06-28 17:31:12
NC_MountAiry,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,15.0,1.5,2.0,1.5,1.0,0.2857142857142857,2024-06-28 17:31:09
ND_Fargo,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,,,1.0,1.0,0.4285714285714285,2024-06-28 17:29:56
NJ_Rutherford,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,1.5,2.0,1.0,1.0,0.2857142857142857,2024-06-28 17:24:24
NY_Geneseo,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,35.0,35.0,2.0,2.0,1.0,1.0,0.5,2024-06-28 17:21:36
NY_Olean,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,1.0,0.0,,,2.0,2.0,2.25,2.0,0.4,2024-06-28 17:20:30
NY_Yorkville,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.5,2024-06-28 17:19:23
OH_Akron,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,2.0,2.0,1.0,1.0,0.5,2024-06-28 17:19:22
OH_Dayton,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,40.0,40.0,2.0,3.0,2.0,2.0,0.5,2024-06-28 17:18:18
OH_Vandalia,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0.0,30.0,30.0,1.25,0.5,2.0,2.0,0.3333333333333333,2024-06-28 17:15:03
OH_Wickliffe,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,35.0,,,2.0,1.0,0.1428571428571428,2024-06-28 17:14:49
OR_Canby,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,30.0,35.0,1.0,1.0,2.0,2.0,1.0,2024-06-28 17:12:47
PA_Mansfield,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,60.0,160.0,2.0,3.0,1.5,1.0,0.5,2024-06-28 17:07:49
PA_Montgomery,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,1.0,0.0,1.0,1.0,0.0,35.0,35.0,3.0,3.0,2.0,1.0,0.3,2024-06-28 17:07:21
PA_Northampton,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,,1.0,0.0,0.0,1.0,0.0,,,1.5,1.5,2.0,10.0,0.4285714285714285,2024-06-28 17:07:04
RI_Foster,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,35.0,2.0,2.0,2.0,1.0,0.6666666666666666,2024-06-28 17:03:56
SC_HiltonHeadIsland,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,53.0,70.0,,,0.4,0.1,0.3888888888888889,2024-06-28 17:03:04
TN_ChurchHill,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,1.0,0.0,,,20.0,8.0,3.0,2.0,0.8,2024-06-28 17:01:56
TN_McMinnville,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,35.0,3.0,3.0,2.0,2.0,0.4285714285714285,2024-06-28 17:01:03
TX_Duncanville,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,1.0,1.0,1.0,1.0,0.0,15.0,50.0,2.0,1.0,2.0,2.0,0.2142857142857142,2024-06-28 16:58:47
TX_FarmersBranch,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,40.0,40.0,3.0,2.0,2.0,2.0,0.3043478260869565,2024-06-28 16:58:28
