muni,restrict_sf_permit,restrict_mf_permit,limit_sf_units,limit_mf_units,limit_mf_dwellings,limit_mf_dwelling_units,min_lot_size,max_density,open_space,inclusionary,council_nz,planning_nz,countybrd_nz,pubhlth_nz,site_plan_nz,env_rev_nz,council_rz,planning_rz,zoning_rz,countybrd_rz,countyzone_rz,townmeet_rz,env_rev_rz,adu,half_acre_less,half_acre_more,one_acre_more,two_acre_more,max_den_cat1,max_den_cat2,max_den_cat3,max_den_cat4,max_den_cat5,height_ft_median,height_ft_mode,height_st_median,height_st_mode,parking_median,parking_mode,mf per,last_date,timestamp
CA_Carson,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,30,30,3,2,2,1,0.6,43557,4/27/2022 10:17
CA_Ceres,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,20,35,2,1,1,1,0.333333333,43249,4/27/2022 10:17
CA_Chico,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,35,35,2.5,3,2,1,0.647058824,43830,4/27/2022 10:17
CA_Chino,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,20,14,2,2,2,1,0.7,43620,4/27/2022 10:17
CA_ChinoHills,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,40,40,2,2,4,4,0.333333333,43647,4/27/2022 10:17
CA_Chowchilla,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,30,30,2,1,2,2,0.714285714,43613,4/27/2022 10:17
CA_Claremont,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,25,25,2,2,1,1,0.166666667,42005,4/27/2022 10:17
CA_Coachella,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,27.5,25,2,2,1.33,1,0.555555556,44196,4/27/2022 10:17
CA_Colton,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,37.5,40,3,3,1,1,0.625,43587,4/27/2022 10:17
CA_Commerce,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,25,25,4,5,1.5,1,0.714285714,43466,4/27/2022 10:17
CA_Compton,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,30,30,1,1,2,1,0.5,43775,4/27/2022 10:17
CA_Corcoran,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,10,10,2,2,2,2,0.454545455,40014,4/27/2022 10:17
CA_Corning,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,35,35,2.5,2.5,2,1,0.666666667,43712,4/27/2022 10:17
CA_Corona,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,40,40,3,3,1,1,0.428571429,43602,4/27/2022 10:17
CA_Coronado,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,26,40,2,2,2,1,0.666666667,43191,4/27/2022 10:17
CA_CorteMadera,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,30,30,2,2,1.5,1,0.857142857,43606,4/27/2022 10:17
CA_Covina,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,35,35,2.25,2.5,2,1,0.111111111,43592,4/27/2022 10:17
CA_CrescentCity,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,45,45,1,1,1,1,0.571428571,42681,4/27/2022 10:17
CA_DanaPoint,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,29.5,28,2,2,3,9,0.714285714,44197,4/27/2022 10:17
CA_DelMar,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,26,26,1,1,2,2,0.571428571,43593,4/27/2022 10:17
CA_Delano,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,35,35,,,2,1,0.428571429,43151,4/27/2022 10:17
CA_Dublin,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,15,15,3,3,1,1,0.625,43466,4/27/2022 10:17
CA_ElCajon,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,35,20,1,1,1,1,0.761904762,44197,4/27/2022 10:17
CA_ElMonte,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,30,30,2.25,2.5,1.1,2,0.461538462,43678,4/27/2022 10:17
CA_ElSegundo,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,45,45,2,2,2,1,0.625,43634,4/27/2022 10:17
CA_Emeryville,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,12,12,2,2,2,1,0.666666667,43741,4/27/2022 10:17
CA_Encinitas,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,30,30,2,2,2,2,0.380952381,44197,4/27/2022 10:17
CA_Exeter,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,35,35,,,2,2,0.363636364,41610,4/27/2022 10:17
CA_Farmersville,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,30,30,3,3,1.5,1,0.75,43466,4/27/2022 10:17
CA_Folsom,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,30,10,2,2,2,1,0.571428571,43410,4/27/2022 10:17
CA_Fortuna,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,32.5,30,2.5,3,2,1,0.666666667,42826,4/27/2022 10:17
CA_FountainValley,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,24,24,2,2,1.75,1,0.75,43545,4/27/2022 10:17
CA_Fremont,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,30,30,2,2,1,1,0.466666667,44743,4/27/2022 10:17
CA_Fresno,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,37.5,40,4,5,1,1,0.481481481,44378,4/27/2022 10:17
CA_Gardena,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,25,10,2,2,2,2,0.666666667,43647,4/27/2022 10:17
CA_Glendora,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,35,35,2,2,1.5,1,0.55,43647,4/27/2022 10:17
CA_Greenfield,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,35,65,2.5,2,1,1,0.6,43647,4/27/2022 10:17
CA_Gridley,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,30,30,,,1,1,0.3125,42968,4/27/2022 10:17
CA_GroverBeach,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,18,20,1,1,2,2,0.857142857,43502,4/27/2022 10:17
CA_Gustine,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,17,14,5,5,2,1,0.4,43657,4/27/2022 10:17
CA_Hercules,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,45,35,2,2,1,1,0.714285714,43647,4/27/2022 10:17
CA_HermosaBeach,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,30,30,2,2,1,1,0.5,43390,4/27/2022 10:17
CA_Hesperia,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,35,35,8.25,14,2,1,0.5,43501,4/27/2022 10:17
CA_Hillsborough,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,25,25,2,2,2,1,0,43647,4/27/2022 10:17
CA_HuntingtonBeach,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,35,35,2,2,2,1,0.692307692,43646,4/27/2022 10:17
CA_Huron,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,20,20,2,1,1,1,0.416666667,43663,4/27/2022 10:17
CA_Irvine,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,27.5,50,3,2,2,1,0.833333333,43550,4/27/2022 10:17
CA_Jackson,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,,,2.5,2.5,1,1,0.375,40057,4/27/2022 10:17
CA_Kingsburg,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,35,35,,,1,1,0.333333333,43453,4/27/2022 10:17
CA_LaCanadaFlintridge,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,29,30,2,2,2,1,0.333333333,42682,4/27/2022 10:17
CA_LaHabra,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,35,35,6,15,1,1,0.714285714,42401,4/27/2022 10:17
CA_LaHabraHeights,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16,16,,,2,2,0.25,43008,4/27/2022 10:17
CA_LaPalma,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,16,16,1.5,1,1,1,0.666666667,43253,4/27/2022 10:17
CA_Lakeport,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,35,35,2,2,2,1,0.5,42826,4/27/2022 10:17
CA_Lakewood,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,35,25,2,1,2,1,0.666666667,43526,4/27/2022 10:17
CA_Lancaster,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,15,12,3,1,2,1,0.285714286,43599,4/27/2022 10:17
CA_Larkspur,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,20,10,1,1,1,1,0.333333333,43572,4/27/2022 10:17
CA_LemonGrove,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,30,25,1.5,2,2,2,0.25,43830,4/27/2022 10:17
CA_Lincoln,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,35,35,2,3,1,1,0.333333333,43678,4/27/2022 10:17
CA_LiveOak,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,10,10,3,2,2,2,0.7,42263,4/27/2022 10:17
CA_Lodi,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,52.5,75,1.5,1,2,2,0.5,43435,4/27/2022 10:17
CA_LomaLinda,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,22.5,10,2,2,1,0,0.333333333,43466,4/27/2022 10:17
CA_LongBeach,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,25,25,3,2,1,1,0.535714286,43578,4/27/2022 10:17
CA_LosAlamitos,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,25,60,3,3,1.5,1,0.6,42339,4/27/2022 10:17
CA_LosAngeles,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,35,45,2,2,1.5,1,0.4,43647,4/27/2022 10:17
CA_LosBanos,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,,1,1,0,1,0,15,15,,,2,1,0.25,44197,4/27/2022 10:17
CA_MammothLakes,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,45,45,2,2,2,1,0.7,43647,4/27/2022 10:17
CA_Manteca,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,30,35,2,1,1.5,1,0.642857143,44256,4/27/2022 10:17
CA_Martinez,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,30,40,2,2,1,1,0.260869565,43075,4/27/2022 10:17
CA_McFarland,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,35,35,4,2,1,1,0.4,43279,4/27/2022 10:17
CA_MenloPark,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,37.5,35,2,2,1.25,1,0.571428571,42740,4/27/2022 10:17
CA_Merced,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,40,40,4,6,2,2,0.352941176,43728,4/27/2022 10:17
CA_MillValley,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,30,35,2,2,1,1,0.5,43591,4/27/2022 10:17
CA_Millbrae,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,,,,,1.75,2,0,43831,4/27/2022 10:17
CA_Montclair,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,31.5,15,2,1,1.25,1,0.25,43282,4/27/2022 10:17
CA_Montebello,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,45,50,2,2,2,2,0.333333333,43551,4/27/2022 10:17
CA_MorganHill,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,30,30,2,1,1,1,0.533333333,43618,4/27/2022 10:17
CA_MorroBay,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,15,14,2,2,1,0.5,0.714285714,43487,4/27/2022 10:17
CA_NationalCity,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,35,35,3,3,1.5,1,0.666666667,43711,4/27/2022 10:17
CA_Needles,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,2,2,0.4,35159,4/27/2022 10:17
CA_Norco,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,35,35,2.25,2.5,2,2,0.2,43410,4/27/2022 10:17
CA_Ojai,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,30,30,2,2,2,1,0.5,44470,4/27/2022 10:17
CA_Orland,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,45,35,,,2,2,0.4,43472,4/27/2022 10:17
CA_Oxnard,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,35,35,2.5,3,2,1,1,43647,4/27/2022 10:17
CA_PalmDesert,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,18,18,2,1,2,1,0.428571429,43830,4/27/2022 10:17
CA_Palmdale,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,35,35,2,2,2,1,0.384615385,43620,4/27/2022 10:17
CA_PalosVerdesEstates,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,30,30,2.25,2.5,2,1,0.5,43647,4/27/2022 10:17
CA_Paradise,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,10,10,,,1.25,1,0.230769231,44286,4/27/2022 10:17
CA_Parlier,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,35,35,2,1,2,1,0.666666667,40793,4/27/2022 10:17
CA_PicoRivera,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,39.5,16,2.5,2,2,1,0.555555556,43466,4/27/2022 10:17
CA_Piedmont,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,25,35,,,1.5,1,0.75,43281,4/27/2022 10:17
CA_Pinole,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,24,75,2,2,2,2,0.333333333,43647,4/27/2022 10:18
CA_Pittsburg,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,40,40,2,2,2,2,0.269230769,42277,4/27/2022 10:18
CA_Placerville,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,35,35,0.5,0.5,2,2,0.1,43619,4/27/2022 10:18
CA_Pomona,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,40,45,2,2,1,1,0.333333333,43657,4/27/2022 10:18
CA_PortHueneme,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,30,30,2.25,2,1,1,0.75,43528,4/27/2022 10:18
CA_Porterville,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,30,35,1,1,2,2,0.6,43619,4/27/2022 10:18
CA_PortolaValley,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,50,50,1,1,1,1,0,43593,4/27/2022 10:18
CA_Poway,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,15,15,2,2,1,1,0.285714286,43466,4/27/2022 10:18
CA_RanchoCordova,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,47.5,65,,,1.5,1,0.4,43466,4/27/2022 10:18
CA_RanchoMirage,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,20,20,1,1,1,1,0.375,42847,4/27/2022 10:18
CA_RanchoSantaMargarita,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,35,35,2,2,1,1,0.222222222,43628,4/27/2022 10:18
CA_RedondoBeach,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,30,30,2,2,2,2,0.7,43601,4/27/2022 10:18
CA_RedwoodCity,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,50,35,2,2,1,1,0.6,43646,4/27/2022 10:18
CA_Reedley,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,35,35,1.5,2,1,1,0.375,43619,4/27/2022 10:18
CA_Ripon,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,15,10,2,2,1.5,1,0.5,42795,4/27/2022 10:18
CA_Riverside,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,35,35,2,2,2,2,0.444444444,43564,4/27/2022 10:18
CA_Rocklin,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,32.5,35,,,2,1,0.4,43613,4/27/2022 10:18
CA_RohnertPark,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,35,35,2,1,2,1,0.181818182,43377,4/27/2022 10:18
CA_SanBuenaventura,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,30,30,3,3,1,1,0.5,43626,4/27/2022 10:18
CA_SanClemente,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,30,45,2,3,2,1,0.583333333,43634,4/27/2022 10:18
CA_SanDiego,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,30,30,3,1,2,1,0.631578947,43655,4/27/2022 10:18
CA_SanFernando,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,23.5,35,2.5,2,1,1,0.75,43446,4/27/2022 10:18
CA_SanFrancisco,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,40,40,2,1,1,1,0.8125,44256,4/27/2022 10:18
CA_SanJose,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,45,30,2,2,1,1,0.388888889,43647,4/27/2022 10:18
CA_SanLeandro,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,30,18,1,1,1,1,0.444444444,43661,4/27/2022 10:18
CA_SanLuisObispo,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,35,35,2,2,2,1,0.571428571,43466,4/27/2022 10:18
CA_SanMarino,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,30,30,2,2,1,1,0,44012,4/27/2022 10:18
CA_SanPablo,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,26,11,2,2,1,1,0.666666667,43647,4/27/2022 10:18
CA_SanRamon,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,35,35,4,5,2,1,0.333333333,43440,4/27/2022 10:18
CA_SantaAna,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,35,35,2,2,2,2,0.375,43557,4/27/2022 10:18
CA_SantaClara,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,35,25,2,2,1,1,0.8,43647,4/27/2022 10:18
CA_SantaMaria,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,35,40,3,3,2,1,0.111111111,44138,4/27/2022 10:18
CA_SantaPaula,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,30,35,2.25,2,1.5,1,0.6,42006,4/27/2022 10:18
CA_Santee,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,35,35,35,35,1,1,0.461538462,42339,4/27/2022 10:18
CA_Sausalito,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,32,32,,,1,1,0.454545455,43555,4/27/2022 10:18
CA_ScottsValley,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,20,35,3,3,1.5,1,0.571428571,44377,4/27/2022 10:18
CA_SealBeach,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,25,25,2,2,1,1,0.5,42682,4/27/2022 10:18
